input1;input2;target
9063;3254;12317
3091;7499;10590
427;1445;1872
4200;7005;11205
649;904;1553
7219;1172;8391
2879;633;3512
9540;4373;13913
3475;8592;12067
8772;2943;11715
7663;4482;12145
9430;3888;13318
9452;7202;16654
7925;5788;13713
1246;7565;8811
8502;8853;17355
5872;889;6761
6913;9210;16123
7453;6872;14325
5313;5869;11182
9093;6103;15196
6384;7819;14203
7290;7303;14593
9602;4787;14389
6777;7086;13863
6303;421;6724
3733;9532;13265
3847;6917;10764
9332;5143;14475
9061;4766;13827
7459;5969;13428
6017;5241;11258
8494;3641;12135
2985;1756;4741
6674;83;6757
1236;242;1478
7259;7783;15042
9788;8894;18682
9208;5011;14219
2630;8848;11478
7991;1288;9279
3404;6026;9430
6101;5266;11367
6946;3504;10450
83;8980;9063
3729;2352;6081
4645;1861;6506
1270;9414;10684
2753;2072;4825
8257;3459;11716
8084;7712;15796
1297;4282;5579
9642;8692;18334
5590;6122;11712
2763;5420;8183
5344;5922;11266
3887;4607;8494
8217;7964;16181
2799;8532;11331
6332;7808;14140
50;9098;9148
7584;951;8535
5562;7379;12941
717;271;988
7673;9232;16905
5035;1339;6374
2141;9203;11344
3439;4799;8238
4877;9615;14492
4085;7432;11517
8810;778;9588
1784;1817;3601
5658;7624;13282
5840;151;5991
800;2179;2979
49;8199;8248
6530;3186;9716
2950;7060;10010
4928;8944;13872
3267;5719;8986
9077;1636;10713
129;4447;4576
7917;6351;14268
5947;973;6920
8885;1823;10708
4439;4842;9281
9462;5173;14635
1520;2027;3547
957;6989;7946
3328;6281;9609
1400;1829;3229
4087;7266;11353
4072;7221;11293
6235;1292;7527
4998;9709;14707
2068;9150;11218
5541;3330;8871
3383;6495;9878
8961;765;9726
65;6257;6322
5062;1373;6435
6838;6401;13239
8955;9182;18137
3956;3288;7244
4695;5456;10151
9794;2848;12642
9306;4329;13635
9385;3815;13200
5653;8256;13909
6791;9601;16392
7284;7518;14802
965;8931;9896
5355;7718;13073
8403;9170;17573
194;3546;3740
3535;2335;5870
9656;3171;12827
1451;8426;9877
1481;930;2411
2009;2766;4775
6764;4634;11398
3914;8137;12051
5640;4538;10178
1917;6490;8407
6643;8009;14652
506;9750;10256
8231;5771;14002
9583;22;9605
9675;4332;14007
9522;5298;14820
3045;6829;9874
7905;8451;16356
7442;996;8438
6358;6644;13002
5703;2631;8334
637;5771;6408
9497;6201;15698
1440;9486;10926
4953;3833;8786
7479;3587;11066
3423;7032;10455
6629;2896;9525
4988;2469;7457
5553;1730;7283
1063;4391;5454
7410;5390;12800
2369;9832;12201
5110;6599;11709
3171;1669;4840
8180;9955;18135
1504;1105;2609
6053;7905;13958
212;2777;2989
9583;8072;17655
2598;8826;11424
1139;1811;2950
3097;1550;4647
6761;5173;11934
6558;3596;10154
4291;1801;6092
4921;875;5796
1325;3682;5007
2989;6705;9694
8283;917;9200
2807;9017;11824
9021;8338;17359
3943;1657;5600
7720;2605;10325
5277;6270;11547
4128;9704;13832
5308;1659;6967
5297;2294;7591
1741;2253;3994
2217;4522;6739
6329;105;6434
1805;2221;4026
8122;178;8300
9235;7763;16998
3762;3647;7409
9844;5185;15029
422;8053;8475
2247;5309;7556
3356;3718;7074
494;8843;9337
2060;3512;5572
296;5757;6053
2439;8696;11135
4393;3169;7562
4773;8606;13379
6806;3961;10767
4515;992;5507
3219;510;3729
8137;5153;13290
6524;7367;13891
6502;6507;13009
7075;7045;14120
2163;1450;3613
8300;2151;10451
8719;3369;12088
2848;8183;11031
5077;4872;9949
145;8149;8294
140;1867;2007
8721;7741;16462
2642;1174;3816
7038;9684;16722
4607;3264;7871
8019;6962;14981
30;96;126
9636;8512;18148
5731;1259;6990
5914;5724;11638
9450;5718;15168
5328;1287;6615
3915;6461;10376
6351;9191;15542
9822;5232;15054
1913;5467;7380
5408;4726;10134
4857;9143;14000
6731;2031;8762
3637;173;3810
6229;5138;11367
6234;9045;15279
3776;4010;7786
1150;2462;3612
5209;6656;11865
9812;7285;17097
2153;5109;7262
3541;2277;5818
7934;3564;11498
688;6990;7678
8292;3471;11763
2483;9590;12073
9;7303;7312
7405;7142;14547
5624;9358;14982
5096;7425;12521
2669;291;2960
6952;4800;11752
7635;5392;13027
1278;184;1462
2241;5247;7488
3303;1736;5039
8771;765;9536
1187;1245;2432
2732;1961;4693
6304;6600;12904
9528;3539;13067
276;1130;1406
9593;638;10231
6457;5373;11830
3143;4009;7152
7323;2139;9462
2191;8859;11050
1063;5664;6727
89;4168;4257
2897;967;3864
1703;2049;3752
8848;1791;10639
8357;1741;10098
3498;1490;4988
4307;8431;12738
8210;5414;13624
6240;6358;12598
2075;4982;7057
4996;330;5326
3906;3629;7535
5243;7998;13241
9249;11;9260
155;3098;3253
631;4247;4878
4539;6194;10733
2669;5159;7828
1166;1119;2285
3531;654;4185
3738;2942;6680
4644;2020;6664
1851;6475;8326
3193;8835;12028
98;5129;5227
4478;4657;9135
5116;1185;6301
4422;1998;6420
1412;7676;9088
362;7506;7868
1149;3888;5037
11;8489;8500
1189;7307;8496
7320;1855;9175
972;9529;10501
3553;8927;12480
8601;971;9572
1890;784;2674
3892;7377;11269
5910;7222;13132
3544;465;4009
7628;4258;11886
7419;861;8280
5080;6630;11710
9894;7769;17663
9662;9949;19611
5123;3376;8499
1511;6884;8395
5027;8742;13769
3852;6211;10063
3134;5887;9021
4189;7798;11987
3004;242;3246
47;2222;2269
6296;4023;10319
1121;8058;9179
3615;146;3761
8208;7458;15666
1984;3446;5430
6933;7452;14385
6448;7094;13542
3668;6601;10269
9036;4206;13242
3200;5559;8759
2077;7992;10069
9473;2811;12284
989;9879;10868
7666;8995;16661
320;3134;3454
9392;6586;15978
5353;9189;14542
2363;595;2958
5477;2067;7544
791;8770;9561
5556;5379;10935
7039;2536;9575
5792;461;6253
6332;7765;14097
2782;1473;4255
1366;4814;6180
4056;9101;13157
7833;3022;10855
8858;4038;12896
5379;4716;10095
2845;7704;10549
4125;1195;5320
3543;237;3780
5843;7215;13058
2162;8240;10402
1262;7997;9259
6335;1790;8125
1632;361;1993
2416;1870;4286
9928;6907;16835
9677;4790;14467
6100;441;6541
5317;2095;7412
7748;3100;10848
6209;8960;15169
3364;232;3596
9053;6012;15065
5521;2017;7538
694;2910;3604
8557;7937;16494
315;2760;3075
4600;4792;9392
1155;7344;8499
4266;3661;7927
6862;5332;12194
8499;227;8726
1273;6454;7727
4939;6648;11587
9291;1403;10694
9719;4780;14499
4357;2655;7012
450;4013;4463
5401;7312;12713
5264;9438;14702
5677;5137;10814
4033;7824;11857
6093;1412;7505
2942;5397;8339
5417;496;5913
512;6140;6652
8327;772;9099
4897;7701;12598
3336;7118;10454
1815;4953;6768
6698;1018;7716
8657;6389;15046
3498;8990;12488
1542;2350;3892
1716;5770;7486
5871;3073;8944
8640;2374;11014
2592;8787;11379
8679;843;9522
5473;9754;15227
1064;2162;3226
9013;3570;12583
5924;4141;10065
8209;44;8253
825;6442;7267
534;3334;3868
8864;7726;16590
7298;8061;15359
7803;5685;13488
6012;2889;8901
7495;8265;15760
5194;3694;8888
1320;4239;5559
4845;7341;12186
2292;6185;8477
1964;2865;4829
8683;1192;9875
6723;9107;15830
546;8033;8579
7461;7539;15000
7316;1196;8512
4025;4075;8100
8612;8025;16637
1625;9250;10875
9738;1870;11608
5604;6927;12531
8162;802;8964
8919;4938;13857
3926;2158;6084
4056;7218;11274
444;4540;4984
334;6805;7139
5361;6654;12015
8643;8082;16725
4365;8850;13215
9153;3041;12194
9868;8854;18722
6794;6827;13621
9769;1838;11607
6370;1890;8260
1691;1806;3497
7252;3033;10285
280;9846;10126
6055;4530;10585
7688;6087;13775
1700;2333;4033
6159;2757;8916
6645;2904;9549
1808;8250;10058
7761;3079;10840
8030;9065;17095
152;1617;1769
4616;2981;7597
9108;8317;17425
6901;1925;8826
6478;6763;13241
4426;7371;11797
2625;9790;12415
4430;4321;8751
8004;4888;12892
5563;467;6030
9887;3468;13355
8393;17;8410
56;6448;6504
6746;1998;8744
2307;4589;6896
7278;6354;13632
2948;314;3262
3605;792;4397
8561;5251;13812
7451;2536;9987
6512;7511;14023
8668;7829;16497
9935;8859;18794
2418;7338;9756
489;1651;2140
9961;8824;18785
7204;3960;11164
3732;2738;6470
5284;6231;11515
644;497;1141
9656;1197;10853
7780;486;8266
5931;3390;9321
9292;4288;13580
4720;850;5570
1042;6955;7997
5588;8224;13812
9732;8200;17932
3197;264;3461
3352;7469;10821
5826;6829;12655
1754;8360;10114
6635;8293;14928
5003;1551;6554
9530;9353;18883
3573;8774;12347
6449;1349;7798
8417;5204;13621
2802;7939;10741
3320;8755;12075
9178;4126;13304
294;572;866
8300;5000;13300
8099;5662;13761
1929;9560;11489
6712;568;7280
2984;6013;8997
4740;1750;6490
3703;7846;11549
1588;4033;5621
4801;3577;8378
5744;3083;8827
7853;3534;11387
7769;8956;16725
8490;1918;10408
2591;736;3327
2662;3359;6021
7359;3899;11258
9367;5537;14904
4383;8923;13306
2112;9583;11695
6932;4758;11690
4756;1213;5969
7715;9879;17594
6999;1836;8835
3924;3970;7894
4362;9194;13556
1133;1938;3071
9396;7050;16446
8138;5199;13337
7906;1921;9827
9056;7384;16440
6915;2803;9718
8100;7029;15129
9873;2398;12271
4802;3739;8541
3745;11;3756
3724;1127;4851
3276;7929;11205
354;9232;9586
6640;3669;10309
3582;8784;12366
9696;9888;19584
1092;4509;5601
2985;6790;9775
4817;7527;12344
2566;2799;5365
3110;7664;10774
3774;9204;12978
7210;3231;10441
4915;3250;8165
6829;9018;15847
4462;716;5178
710;7774;8484
9366;2502;11868
7524;4046;11570
8972;4665;13637
8867;1034;9901
9101;8927;18028
6696;8713;15409
7493;3371;10864
5042;2804;7846
6876;9671;16547
8551;1529;10080
4726;223;4949
5588;1013;6601
9779;7855;17634
6358;4876;11234
1062;5212;6274
881;302;1183
6769;466;7235
748;4522;5270
3600;7159;10759
2831;3185;6016
1951;3294;5245
2821;4090;6911
163;5019;5182
5870;3942;9812
9339;7019;16358
8886;5575;14461
1530;6854;8384
212;2052;2264
1288;7701;8989
3507;6871;10378
233;7598;7831
6828;9520;16348
3914;9632;13546
541;3839;4380
4196;3993;8189
857;7661;8518
9515;1349;10864
776;3583;4359
6734;5879;12613
4375;8448;12823
9771;2750;12521
2596;101;2697
5157;8714;13871
1119;7479;8598
7432;6101;13533
3187;2302;5489
2402;1544;3946
816;2990;3806
6787;8587;15374
6319;9687;16006
8122;4554;12676
6927;8438;15365
7554;4707;12261
5431;9011;14442
8901;8285;17186
8131;4832;12963
4807;9565;14372
1814;3984;5798
32;4907;4939
6258;7191;13449
341;172;513
6605;9250;15855
7599;9777;17376
9358;623;9981
4187;5531;9718
6316;2652;8968
3587;7882;11469
1643;2758;4401
1603;6931;8534
5632;4879;10511
7717;2887;10604
2436;8315;10751
6490;797;7287
8207;4344;12551
7542;5840;13382
651;7436;8087
2558;7777;10335
1302;3417;4719
3997;5394;9391
4033;1408;5441
1853;6289;8142
67;4363;4430
5770;5744;11514
4255;9319;13574
9520;3028;12548
953;4708;5661
919;582;1501
9498;863;10361
8390;9639;18029
7445;2813;10258
7877;6986;14863
7317;7763;15080
8962;2804;11766
8278;6857;15135
4688;2776;7464
1887;7982;9869
5140;3944;9084
5666;8911;14577
5152;3031;8183
652;559;1211
6989;9538;16527
6189;443;6632
304;462;766
3132;8197;11329
9418;6365;15783
2094;8545;10639
6125;5465;11590
4435;7703;12138
3416;2234;5650
2026;5180;7206
3553;1711;5264
928;9134;10062
332;4168;4500
8229;5577;13806
1826;2889;4715
3011;9214;12225
7002;735;7737
1459;3141;4600
2948;5222;8170
1944;2715;4659
9892;6298;16190
1443;3736;5179
5933;7094;13027
6989;6289;13278
2496;6059;8555
523;6469;6992
7457;8312;15769
8582;473;9055
9904;5853;15757
3498;343;3841
5313;4110;9423
6321;4663;10984
1245;7738;8983
8507;3204;11711
2208;924;3132
6433;1175;7608
2192;8042;10234
2567;759;3326
5823;8994;14817
6068;5726;11794
1836;9482;11318
6516;3828;10344
6177;1213;7390
5348;9715;15063
5052;573;5625
5574;9413;14987
3521;4122;7643
3451;9799;13250
3410;5840;9250
4499;3093;7592
1002;2446;3448
864;1695;2559
4091;7416;11507
9151;9666;18817
1469;9433;10902
431;1996;2427
1638;4558;6196
7826;8881;16707
6438;2573;9011
3978;4131;8109
5050;4269;9319
6062;7831;13893
4070;3888;7958
6889;8275;15164
8791;8133;16924
8006;3734;11740
5538;2698;8236
5146;2129;7275
9286;2847;12133
8825;295;9120
2701;8826;11527
9530;4083;13613
4026;9212;13238
1839;44;1883
1587;3451;5038
4807;689;5496
2686;2782;5468
4515;2871;7386
7719;3031;10750
438;3563;4001
2930;4850;7780
2143;5586;7729
3380;7332;10712
278;2962;3240
7112;4758;11870
2852;2509;5361
6017;2631;8648
8201;207;8408
6572;8694;15266
5021;6504;11525
9976;2591;12567
5926;9312;15238
2275;9530;11805
3913;4846;8759
8723;5061;13784
5418;2336;7754
6826;4372;11198
8124;3567;11691
5421;9053;14474
1978;3014;4992
7655;8198;15853
1003;1675;2678
1399;4897;6296
1688;2385;4073
1193;6160;7353
2052;2361;4413
577;6278;6855
3441;7961;11402
9503;8538;18041
849;5273;6122
9702;1202;10904
7693;7495;15188
7591;8721;16312
7286;2559;9845
7188;9221;16409
8312;359;8671
4193;2488;6681
7943;2985;10928
5617;8598;14215
3423;3278;6701
7398;5052;12450
6621;4052;10673
7755;8873;16628
5996;3221;9217
8566;8936;17502
6941;6095;13036
8340;4568;12908
5577;1053;6630
1860;7986;9846
4456;8284;12740
5972;7279;13251
663;2931;3594
7288;2250;9538
5242;9193;14435
4483;3349;7832
6765;2266;9031
246;9558;9804
4149;2063;6212
1534;725;2259
2595;5270;7865
6615;2124;8739
3871;5559;9430
9782;6579;16361
5805;2655;8460
2928;4694;7622
4921;3949;8870
2296;4714;7010
6437;3224;9661
5685;922;6607
8095;9852;17947
7545;8869;16414
6133;3060;9193
4995;2443;7438
7989;8642;16631
7691;6245;13936
2180;4242;6422
6708;2328;9036
1519;5574;7093
277;4664;4941
2838;3887;6725
2536;3320;5856
291;6708;6999
7084;3330;10414
8756;6148;14904
6812;5326;12138
5223;9501;14724
8665;4140;12805
8341;8437;16778
3395;8813;12208
8667;1878;10545
4393;3239;7632
1114;2793;3907
3331;3922;7253
4135;100;4235
4808;1071;5879
2925;5333;8258
2286;9232;11518
6284;1552;7836
2892;3303;6195
48;9015;9063
2435;4465;6900
2997;7526;10523
3079;7583;10662
8228;1283;9511
5295;3374;8669
4924;6817;11741
6246;5709;11955
8622;1341;9963
8769;2122;10891
3535;6099;9634
8507;8313;16820
5636;3727;9363
1395;7298;8693
6820;9228;16048
3467;9012;12479
6694;8227;14921
9697;5501;15198
2560;8706;11266
161;5987;6148
7076;1894;8970
3017;110;3127
3462;420;3882
1435;7198;8633
1593;5722;7315
7824;9348;17172
1262;2968;4230
4544;1387;5931
2799;2176;4975
762;1131;1893
3814;177;3991
9462;6677;16139
5306;960;6266
4626;5019;9645
6721;8524;15245
2198;5838;8036
7093;8402;15495
3951;3925;7876
4905;1840;6745
4511;4662;9173
9346;2906;12252
7417;2469;9886
1086;1951;3037
6685;7229;13914
8833;9977;18810
6517;1154;7671
6056;9125;15181
9152;7906;17058
9097;4403;13500
3737;4995;8732
631;4409;5040
4430;5690;10120
9937;6181;16118
1973;6702;8675
6253;8467;14720
9061;8804;17865
5302;7891;13193
4570;4421;8991
380;6985;7365
7180;9616;16796
4553;9327;13880
7087;190;7277
6976;9256;16232
798;135;933
3990;8747;12737
8225;8030;16255
8100;9421;17521
272;6380;6652
3849;3075;6924
6316;1070;7386
2456;7209;9665
7878;136;8014
9623;9159;18782
2959;6956;9915
7175;9568;16743
9526;6660;16186
375;7424;7799
3440;4779;8219
4886;1005;5891
9487;4519;14006
4156;8209;12365
1294;7562;8856
9979;1702;11681
8370;2431;10801
751;4755;5506
183;8455;8638
1034;3347;4381
5233;7846;13079
1330;9504;10834
178;1371;1549
1283;3345;4628
3818;1905;5723
8254;3054;11308
7261;5858;13119
5336;9619;14955
5948;9700;15648
3355;1291;4646
6130;3458;9588
1710;8993;10703
3426;6368;9794
6078;6369;12447
5592;3276;8868
5195;3786;8981
8332;3026;11358
2732;7476;10208
5355;5996;11351
364;1379;1743
3214;6142;9356
6120;4668;10788
8081;308;8389
9243;4009;13252
7822;3098;10920
9118;5777;14895
7506;8674;16180
9625;304;9929
535;3063;3598
4561;5952;10513
9668;2676;12344
2229;5515;7744
965;1846;2811
6424;154;6578
9494;1153;10647
9669;8343;18012
6654;4259;10913
4621;4654;9275
1294;2672;3966
3859;6334;10193
4519;2064;6583
1464;8459;9923
1667;7831;9498
2280;9941;12221
7958;746;8704
7457;3647;11104
4342;7553;11895
8488;1298;9786
5252;7186;12438
5442;2040;7482
111;6605;6716
2894;4798;7692
357;4530;4887
1408;3132;4540
950;5310;6260
8290;6797;15087
2775;8642;11417
6790;5828;12618
1463;7788;9251
4381;5189;9570
7843;3332;11175
7142;7273;14415
3141;1891;5032
3251;8589;11840
2472;1909;4381
4142;1829;5971
1970;9758;11728
4320;1424;5744
7692;3953;11645
7067;3217;10284
6841;3069;9910
2148;5854;8002
4154;1017;5171
3561;5674;9235
9617;8292;17909
1332;1297;2629
4472;7998;12470
7247;4604;11851
1789;4509;6298
9113;3534;12647
2454;2557;5011
991;3055;4046
7610;763;8373
597;2522;3119
9560;7739;17299
9989;9875;19864
6527;444;6971
2944;4094;7038
1824;5600;7424
2071;6297;8368
2226;5837;8063
8061;3832;11893
6376;7763;14139
4507;8276;12783
4820;7143;11963
4084;5259;9343
2783;9968;12751
2583;4182;6765
9009;2721;11730
8522;9917;18439
1012;16;1028
5423;9800;15223
6145;6705;12850
5399;1968;7367
8899;867;9766
8107;51;8158
9745;5684;15429
4867;8217;13084
2955;7474;10429
4980;9178;14158
4850;3809;8659
2339;2763;5102
7577;4540;12117
5521;6203;11724
8419;4982;13401
1902;3215;5117
1960;1500;3460
2182;2784;4966
8705;9578;18283
1984;9948;11932
5131;8295;13426
3458;4238;7696
2930;2434;5364
4697;9296;13993
4821;1089;5910
2150;7053;9203
690;3052;3742
2812;240;3052
9779;7203;16982
5878;9966;15844
4712;2296;7008
2596;423;3019
935;2168;3103
1488;1537;3025
9170;6061;15231
340;9054;9394
1158;5916;7074
2965;156;3121
9117;5888;15005
616;2329;2945
2313;6897;9210
7658;8453;16111
316;6772;7088
4480;8571;13051
754;4137;4891
351;4352;4703
2930;923;3853
3713;838;4551
4461;974;5435
4753;5061;9814
6488;9965;16453
9927;2665;12592
5526;7813;13339
5955;7114;13069
9219;6534;15753
9763;7755;17518
4190;3565;7755
5980;2319;8299
1922;8171;10093
5453;3434;8887
5548;5768;11316
7933;9382;17315
5143;1471;6614
4967;117;5084
8809;9664;18473
3479;7503;10982
5661;7427;13088
3237;971;4208
278;9510;9788
2379;2980;5359
726;682;1408
8054;2748;10802
7311;5031;12342
385;6672;7057
6045;9899;15944
4479;1688;6167
3781;8475;12256
8645;4846;13491
8619;9702;18321
6312;6027;12339
628;2985;3613
9161;9752;18913
2432;4887;7319
7068;4706;11774
7119;3969;11088
8574;2836;11410
8289;7170;15459
1645;9278;10923
9556;3960;13516
756;6816;7572
4502;7587;12089
1087;7724;8811
8292;1347;9639
4957;1698;6655
7049;5532;12581
5216;520;5736
7382;199;7581
1646;7804;9450
3306;242;3548
1990;9959;11949
8422;9780;18202
5827;1205;7032
6912;98;7010
3299;6351;9650
2153;9127;11280
6768;5154;11922
8374;9506;17880
3512;2282;5794
5902;5936;11838
4256;5729;9985
152;9157;9309
5304;5213;10517
5593;1047;6640
4271;3567;7838
5154;6954;12108
2435;9830;12265
6367;1289;7656
5836;2454;8290
1482;3656;5138
7492;2641;10133
8922;5715;14637
5558;46;5604
4127;8114;12241
6855;4812;11667
6509;4238;10747
9189;2741;11930
5355;8863;14218
8794;5894;14688
361;1295;1656
4830;2662;7492
2135;3995;6130
960;226;1186
7929;7921;15850
8305;3580;11885
9804;653;10457
6611;4832;11443
9231;4646;13877
1631;2253;3884
1659;3611;5270
5207;1498;6705
9304;3294;12598
9581;2360;11941
9329;4978;14307
3627;7084;10711
6973;105;7078
5100;4447;9547
5803;3896;9699
7904;7227;15131
8486;4233;12719
9629;683;10312
2917;8924;11841
4702;9543;14245
2529;6903;9432
7402;6846;14248
4638;8075;12713
4001;4871;8872
2368;4266;6634
3392;3211;6603
5131;3534;8665
341;1602;1943
3054;1384;4438
